URI,ASN,IP Prefix,Max Length,Not Before,Not After
"rsync://repository.lacnic.net/rpki/lacnic/6296fafb-b8e3-40c7-a2ef-fd97dbbb9599/0f81a0378c387e3ada16290f4dd4d13c56c365a8.roa",AS27947,186.33.128.0/21,24,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/6296fafb-b8e3-40c7-a2ef-fd97dbbb9599/20f53a44eafc259c1b4921cdb75a3bc026731d02.roa",AS27947,186.33.150.0/23,24,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/6296fafb-b8e3-40c7-a2ef-fd97dbbb9599/615a426382f04b5ba80ca1f45496c9cec120745b.roa",AS27947,186.33.136.0/22,24,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/6296fafb-b8e3-40c7-a2ef-fd97dbbb9599/6ae7a765ac07a49cd67427994f5754db3c3deea5.roa",AS27947,186.33.149.0/24,24,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/6296fafb-b8e3-40c7-a2ef-fd97dbbb9599/71679a7781283f9c5bb6bcb4a5ba2538fa41fbb1.roa",AS27947,186.33.156.0/23,24,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/6296fafb-b8e3-40c7-a2ef-fd97dbbb9599/9c7842dd438425b95af3fc91f27cd07b02601a51.roa",AS19169,186.33.144.0/22,24,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/6296fafb-b8e3-40c7-a2ef-fd97dbbb9599/bb05287a4c0a3e680339d68c19e307f934bdfe95.roa",AS19169,186.33.143.0/24,24,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/6296fafb-b8e3-40c7-a2ef-fd97dbbb9599/cdec8b68547c2f045388d8f098fda081e366af95.roa",AS27947,186.33.152.0/22,24,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/6296fafb-b8e3-40c7-a2ef-fd97dbbb9599/daaadb4b7156b2c8fcd412d1bebf8dc9851d2fa4.roa",AS27947,186.33.128.0/18,18,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/6296fafb-b8e3-40c7-a2ef-fd97dbbb9599/e08f734c95d62291141fc7830ae18ee0ae5aa74a.roa",AS19169,186.33.148.0/24,24,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/5121549a-e208-4b8e-8b2b-7dcad6f24b00/51f14af6c50ad5327d7b6874f0e1006e846b1336.roa",AS3549,190.107.80.0/21,24,2013-09-04 03:00:00,2015-09-04 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/5121549a-e208-4b8e-8b2b-7dcad6f24b00/7549ca3b7463adb6bf7e679e8c3f5aa392eace5c.roa",AS27947,190.107.80.0/21,24,2013-09-04 03:00:00,2015-09-04 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/5121549a-e208-4b8e-8b2b-7dcad6f24b00/7549ca3b7463adb6bf7e679e8c3f5aa392eace5c.roa",AS27947,2803:3c00::/32,32,2013-09-04 03:00:00,2015-09-04 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/c472a928-a37b-45a4-b0e1-1b5932f91ad0/301d8568f298013eb36f459fb328278950cc256f.roa",AS23487,190.63.0.0/16,24,2013-05-07 03:00:00,2016-05-07 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/c472a928-a37b-45a4-b0e1-1b5932f91ad0/301d8568f298013eb36f459fb328278950cc256f.roa",AS23487,190.111.64.0/20,24,2013-05-07 03:00:00,2016-05-07 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/c472a928-a37b-45a4-b0e1-1b5932f91ad0/301d8568f298013eb36f459fb328278950cc256f.roa",AS23487,190.111.80.0/20,24,2013-05-07 03:00:00,2016-05-07 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/c472a928-a37b-45a4-b0e1-1b5932f91ad0/301d8568f298013eb36f459fb328278950cc256f.roa",AS23487,200.25.192.0/20,24,2013-05-07 03:00:00,2016-05-07 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/c472a928-a37b-45a4-b0e1-1b5932f91ad0/301d8568f298013eb36f459fb328278950cc256f.roa",AS23487,200.25.208.0/20,24,2013-05-07 03:00:00,2016-05-07 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/c472a928-a37b-45a4-b0e1-1b5932f91ad0/301d8568f298013eb36f459fb328278950cc256f.roa",AS23487,2800:430::/32,48,2013-05-07 03:00:00,2016-05-07 03:00:00
